,id,text,user1_stance1,user1_comment,user1_confidence,user1_stance2,user1_time,annotator_id,user2_stance1,user2_comment,user2_confidence,user2_stance2,user2_time,user2_annotator_id,user3_stance1,user3_comment,user3_confidence,user3_stance2,user3_time,user3_annotator_id
2517,1.4449846787845898e+18,"Apparently there is truth and Twitter truth. Exhibit A: <a href=""https://t.co/jApRbeu3V2  ""  target=""_blank"">https://t.co/jApRbeu3V2 </a> ",irrelevant,,3,NotAva,27.735,user_19,,,,,,,,,,,,
2518,1.4910746363182323e+18,"Masks are not normal. Quarantining healthy people is not normal. Mandating a failed vaccine is not normal. Ostracizing the unvaccinated is not normal. Psychologically damaging children with masks, fear, &amp; isolation is NOT normal. #StopCOVIDInsanity #ReturnToNormal",anti,,5,NotAva,13.66,user_19,,,,,,,,,,,,
2519,1.424775721524793e+18,Refusing the #COVID19 vaccine is a personal choice just like drunk driving is a personal choice. #VaccinesWork,pro,,4,anti,48.779,user_19,,,,,,,,,,,,
2520,1.4045294001089615e+18,"Fully vaccinated 👍🏽 Cousins that stick together, vaccine together 💉 <a href=""https://t.co/wJqiW2cMpN  ""  target=""_blank"">https://t.co/wJqiW2cMpN </a>",pro,,5,NotAva,9.293,user_19,,,,,,,,,,,,
2521,1.4479439282385592e+18,Getting the Vaccine should be a choice Getting the Vaccine should be a choice Getting the Vaccine should be a choice    Getting the Vaccine should be a choice Getting the Vaccine should be a choice,anti,,5,NotAva,66.187,user_19,,,,,,,,,,,,
2522,1.4131528260253368e+18,"""We've gone from selfie videos of them wearing their masks, to selfie videos of them getting the shot, to selfie videos of their deadly √a©©ine reactions.""  Liberals are so mentally ill and desperate for attention they literally can't help themselves, regardless of the consequences. We've gone from selfie videos of them wearing their masks, to selfie videos of them getting the shot, to selfie videos of their deadly vaccine reactions.",pro,,4,NotAva,60.355,user_19,,,,,,,,,,,,
2523,1.4004964500401275e+18,I think I survived the second vaccine. I think that's all there is!,pro,,5,NotAva,9.15,user_19,,,,,,,,,,,,
2524,1.3718496926325105e+18,"Why are we allowing children to be vaccinated? Covid has extremely low risk to the children and children are not spreaders.  First children receive COVID-19 vaccine in Moderna study <a href=""https://t.co/gKGYnKrN5e  ""  target=""_blank"">https://t.co/gKGYnKrN5e </a> ",anti,,5,NotAva,15.527,user_19,,,,,,,,,,,,
2525,1.4146026030952855e+18,i know i be making fun of ppl with vaccine conspiracy theories but i am fulla space conspiracy theories.,pro,,3,NotAva,42.087,user_19,,,,,,,,,,,,
2526,1.457400842995257e+18,Ultimate Salesman:  “Cold Water” “Cold Beer” “Vaccine Shot”,irrelevant,,5,NotAva,13.73,user_19,,,,,,,,,,,,
2527,1.383172574956327e+18,People wanna know what ingredients are in the covid vaccine then willingly eat McDonalds.,pro,,3,NotAva,21.944,user_19,,,,,,,,,,,,
2528,1.384551924058448e+18,Double mutant ... catch phrase for got it from the vaccine ?  @brianlilley @JustinTrudeau “Double mutant” “variant”.  Propaganda words.,anti,,2,irrelevant,17.819,user_19,,,,,,,,,,,,
2529,1.442566427525849e+18,"VACCINE IS NOT AN INDIVIDUAL HEALTH ATTITUDE, IT IS A PUBLIC HEALTH ATTITUDE.  NOT JUST AFFECTS THE INDIVIDUAL, IT AFFECTS THE COLLECTIVE",pro,,3,anti,28.302,user_19,,,,,,,,,,,,
2530,1.4859911101913375e+18,"So long Neil Young. Loved your music growing up. I’m over it.  Neil Young gives Spotify an ultimatum: ‘Rogan or Young. Not both' <a href=""https://t.co/t6MExwvRi5  ""  target=""_blank"">https://t.co/t6MExwvRi5 </a> ",irrelevant,,5,NotAva,13.963,user_19,,,,,,,,,,,,
2531,1.3722050878299218e+18,expert who studies vaccine hesitation reminds us that over a hundred studies have now shown that there is no connection between autism and vaccination,irrelevant,,1,NotAva,31.106,user_19,,,,,,,,,,,,
2532,1.3995146885563146e+18,Surprising to note that under drug control order Prices of an Drug is approved by Drug department. What happened to Vaccine Prices differently from one to another ?? Ease of doing Business by any body? @indSupremeCourt,irrelevant,,2,NotAva,46.948,user_19,,,,,,,,,,,,
2533,1.3848848081369375e+18,"In partnership with the Marshallese Consulate, Community Clinic held a free vaccine clinic. If you'd like to partner with Community Clinic to host a vaccine clinic, email info@communityclinicnwa.org today! <a href=""https://t.co/fJQMYhNGdx  ""  target=""_blank"">https://t.co/fJQMYhNGdx </a>",irrelevant,,3,NotAva,15.605,user_19,,,,,,,,,,,,
2534,1.4783614480321864e+18,Many women (myself included) had issues with their menstrual cycles being seriously disrupted after receiving the vaccine. I ended up in hospital because of an underlying issue with my reproductive system that is mostly controlled going haywire.,hesitant,,3,anti,36.826,user_19,,,,,,,,,,,,
2535,1.4820105632742318e+18,"if we had all been more lenient, there would have been a lot more funerals before there was a vaccine  there is no shame in being deceived by someone who sets out to deceive you: you cannot be 100% alert to that risk  'I feel like an idiot.'  This funeral officer who stopped family from attending cremations broke down in tears wishing he was 'more lenient' as the government partied away.  @mrjamesob <a href=""https://t.co/77dCbE4sTx  ""  target=""_blank"">https://t.co/77dCbE4sTx </a>",irrelevant,,4,NotAva,82.104,user_19,,,,,,,,,,,,
2536,1.4628392834888087e+18,If  only people who do not believe in conspiracy theories are those implicated implicitly in those theories are these still just theories? No. 1 Covid19 vaxx &amp; chronic long term illness No. 2 Covid 19 vaccine passports &amp; total 24/7 surveillance society No. 3 All only by permit,anti,,4,NotAva,39.871,user_19,,,,,,,,,,,,
2537,1.3766411246564188e+18,If everyone reacted to the number of people with apparent Covid-19 Vaccine Injuries/Deaths the same way they reacted to the supposed Covid-19 Infection/Death Rates... Everyone would be begging for the vaccines to stop immediately.,anti,,4,NotAva,34.074,user_19,,,,,,,,,,,,
2538,1.400003848207356e+18,Getting clicked while getting jabbed is as important as getting jabbed 💉📸 😒 #vaccination,pro,,5,NotAva,55.784,user_19,,,,,,,,,,,,
2539,1.4149049053833871e+18,"Sadly, herd stupidity has no vaccine...  Herd stupidity <a href=""https://t.co/xWUAKOU026  ""  target=""_blank"">https://t.co/xWUAKOU026 </a>",irrelevant,,2,NotAva,26.853,user_19,,,,,,,,,,,,
2540,1.3783034375830282e+18,"Dad's gonna dad.  apparently it was like  mom: are you getting the vaccine? dad: ha, we’ll see mom: krispy kreme is giving vaccinated people a free donut every day for the rest of the year dad: (suddenly serious) they are?",irrelevant,,2,pro,73.863,user_19,,,,,,,,,,,,
2541,1.4563682291112755e+18,"Pride of Britain...very fitting for the Oxford vaccine team, dedicated to #NHS workers.",pro,,4,irrelevant,37.324,user_19,,,,,,,,,,,,
2542,1.3998057073320755e+18,"I love it when sources speak truth to power (even if they are Twitter sources 😂): “If birth control was made for men it’d taste like bacon and be free.”  <a href=""https://t.co/3eAjsLz2if  ""  target=""_blank"">https://t.co/3eAjsLz2if </a> ",irrelevant,,5,NotAva,77.524,user_19,,,,,,,,,,,,
2543,1.375802842343207e+18,"”If it will kill me, let it kill me”- has taken the covid-19 vaccine. <a href=""https://t.co/PAeim9Ub81  ""  target=""_blank"">https://t.co/PAeim9Ub81 </a>",pro,,5,NotAva,20.368,user_19,,,,,,,,,,,,
2544,1.3805662648888812e+18,"Someone better fcking distract me because I am about to lose it. I am so grateful that I get the vaccine in an hour but I have a serious, like SERIOUS fear of needles. Not tattoo needles, but syringe needles 😭",pro,,4,hesitant,44.364,user_19,,,,,,,,,,,,
2545,1.3903505832241807e+18,This is your daily reminder it is ILLEGAL to force a emergency use authorization vaccine.   ILLEGAL!!!!!!,anti,,5,NotAva,9.997,user_19,,,,,,,,,,,,
2546,1.423265505918521e+18,PSA: Googling is not research. YouTube is not research. Research is the thing that the people with the PhD’s who made this vaccine did.,pro,,5,NotAva,27.731,user_19,,,,,,,,,,,,
2547,1.3958535698157647e+18,"Have vaccine. Will Travel. ✈️🏖️ 🚢  Find the Best Travel Credit Card to save you money on flights, hotels and more 💳 #travel #summer #vacation",pro,,5,NotAva,41.241,user_19,,,,,,,,,,,,
2548,1.466731248106283e+18,".@McKinsey taught #BigPharma how to price-gouge by @doctorow <a href=""https://t.co/WhOF6R8hWv  ""  target=""_blank"">https://t.co/WhOF6R8hWv </a> ",irrelevant,,4,NotAva,33.456,user_19,,,,,,,,,,,,
2549,1.4389164492972564e+18,Revanth Reddy is not the issue. Rahul Gandhi is not the issue. Sidhu is not the issue.  The issue is - the Govt of India suppressed vaccination for 2 weeks to hit a record vaccination numbers on Modi's B'Day.  How naive are to not understand this? 😏🤷‍♂️,pro,,3,irrelevant,249.615,user_19,,,,,,,,,,,,
2550,1.3891832363628787e+18,this damn vaccine has my arm feeling sore &amp; numb at the same time.,pro,,3,NotAva,22.365,user_19,,,,,,,,,,,,
2551,1.4327206201109832e+18,Jabbed then positive... jabbed then positive... Jabbed then positive... jabbed then positive... Jabbed then positive... jabbed then positive...         “I am VERY glad I got was vaxxd” 🤡  Lindsey Graham on being infected with covid: “I am very glad I was vaccinated because without vaccination I am certain I would not feel as well as I do now. My symptoms would be far worse.”,pro,,5,NotAva,41.413,user_19,,,,,,,,,,,,
2552,1.4797946416501555e+18,"Covid vaccine are killing people. IRREFUTABLE EVIDENCE: THE COVID-19 VACCINES ARE KILLING PEOPLE! <a href=""https://t.co/L8mVsk1CJt  ""  target=""_blank"">https://t.co/L8mVsk1CJt </a> ",anti,,5,NotAva,50.668,user_19,,,,,,,,,,,,
2553,1.4389357968165317e+18,"The latest videos from THE CONVERSATION/LA CONVERSACIÓN address the COVID-19 vaccines &amp; children w/FAQ videos featuring pediatricians. In these videos, Comedian &amp; TV host, W. Kamau Bell asks questions that many parents &amp; caregivers have about the vaccine. <a href=""https://t.co/fcvr0WlnWJ  ""  target=""_blank"">https://t.co/fcvr0WlnWJ </a>",irrelevant,,4,NotAva,3428.985,user_19,,,,,,,,,,,,
2554,1.4516174545606287e+18,"This man should shove his protective blanket as far up his protective ring as possible.  The vaccine has placed a protective blanket over the country.   Booster jabs are now available nationwide. Those eligible should search for their nearest booster centre today! <a href=""https://t.co/tUZXMqKWn4  ""  target=""_blank"">https://t.co/tUZXMqKWn4 </a> ",pro,,5,NotAva,39.293,user_19,,,,,,,,,,,,
2555,1.39032646289766e+18,My Dad with an all time Dad vaccine joke:  Concerned son who works for pfizer: hey dad still feeling achey from the 2nd dose?    Jimmy C (my dad): Zip my back is still achey but you know something? I can’t tell if its from the vaccine or me carrying this family for 40 years.,irrelevant,,4,NotAva,47.963,user_19,,,,,,,,,,,,
2556,1.471223407777915e+18,Tw needles   Guess who got their booster vaccine even tho they're scared of needles✌🏻😛,pro,,4,NotAva,39.893,user_19,,,,,,,,,,,,
2557,1.4636453885276567e+18,"""The new Human Rights Commissioner seems to believe vaccination mandates are an affront to human rights and ‘fre..."" <a href=""https://t.co/rfHauAjYzA  ""  target=""_blank"">https://t.co/rfHauAjYzA </a> ",anti,,5,NotAva,24.256,user_19,,,,,,,,,,,,
2558,1.39116491319688e+18,They’re doing a live fundraising concert for the COVID vaccine just like Live Aid? Lmao no way.,irrelevant,,2,NotAva,201.792,user_19,,,,,,,,,,,,
2559,1.406928698205479e+18,"Double jabbed (actually quadruple jabbed after trial last year) #GetVaccinated 🙏 <a href=""https://t.co/YTllsZs7qi  ""  target=""_blank"">https://t.co/YTllsZs7qi </a> ",pro,,5,NotAva,14.233,user_19,,,,,,,,,,,,
2560,1.3351786409722798e+18,The Tweet below is an insult to every HCW in the world.  #WhitePrivilege #NurseTwitter #MedTwitter  CASES!!!!! OMG CASES!!!!! THERE ARE CASES!!! MORE CASES!!!!   CASES ARE GOING UP!!!!!!!! CASESESESESESES!!!!   CASES WENT UP!!!!! OMG!!!!!! THERES MORE CASES!!!!!!!! CASES!!!!!!!!!!! CASES INCREASED!!! THERE ARE CASES!!!!  CASES CASES CASES—WOW CASES WENT UP!!!!!SCARY CASES! WOW,irrelevant,,5,NotAva,32.578,user_19,,,,,,,,,,,,
2561,1.4562422527122675e+18,"Let’s post % vaccinated rates of physicians, nurses, and other health team members separately for each hospital. At least that would provide transparency over the groups most hesitant. And then we address the hesitancies. Post in an unidentifiable fashion. <a href=""https://t.co/y8oLbnmnVp  ""  target=""_blank"">https://t.co/y8oLbnmnVp </a>",pro,,4,NotAva,43.068,user_19,,,,,,,,,,,,
2562,1.4051720376230912e+18,Uk Govt offering vaccine passports in return for capacity crowds.  Sly fucks,anti,,3,NotAva,33.704,user_19,,,,,,,,,,,,
2563,1.455951690671272e+18,"Vaccine appointment secured for 7yo. May it eventually lead to normal school, normal after school, normal everything.",pro,,5,NotAva,40.165,user_19,,,,,,,,,,,,
2564,1.486985328191631e+18,This is why schools must ALL be closed  Whether a child is vaccinated or not the viral loads are the same . In other words this means that the virus shedding is the same and passing the virus on is the same . Vaccination does not prevent children passing the virus on.,anti,,4,NotAva,31.675,user_19,,,,,,,,,,,,
2565,1.4288624019701637e+18,"Y’all waiting for the Government to approve the Government mandated vaccine because you don’t trust the Government? <a href=""https://t.co/n9H8FAIXVA  ""  target=""_blank"">https://t.co/n9H8FAIXVA </a> ",irrelevant,,2,NotAva,33.546,user_19,,,,,,,,,,,,
2566,1.496260320675111e+18,Low vaccination rates for a low risk age group makes perfect sense to me.,irrelevant,,3,NotAva,26.46,user_19,,,,,,,,,,,,
2567,1.4056752439480563e+18,After extensive research I have come to the conclusion about Covid Vaccine: To not take it ✅,anti,,5,NotAva,29.573,user_19,,,,,,,,,,,,
2568,1.4672776201610445e+18,Indonesians travelling via train must provide a certificate of double vaccination. They are required to wear a single surgical mask or double non surgical mask. They have to social distance onboard and are NOT ALLOWED TO SPEAK whilst travelling.,irrelevant,,4,NotAva,39.581,user_19,,,,,,,,,,,,
2569,1.39186736958532e+18,"Life after the pandemic? #COVIDIOTS #Covid_19 #vaccine #εμβολιασμος #survivorGR Life after masks? life otherwise <a href=""https://t.co/vpghAAu6hx  ""  target=""_blank"">https://t.co/vpghAAu6hx </a> ",irrelevant,,4,NotAva,36.142,user_19,,,,,,,,,,,,
2570,1.4900640505746145e+18,More infections -&gt; more mutations -&gt; more variants -&gt; more vaccine escape -&gt; more illness -&gt; less protection from prior infection -&gt; more reinfection -&gt; more LC -&gt; more disabilities/chronic conditions -&gt; more death -&gt; more decline in life expectancy  #COVID19 #UrgencyOfNormal,irrelevant,,5,NotAva,30.921,user_19,,,,,,,,,,,,
2571,1.410267053941039e+18,Sources?  Just in | PM #NarendraModi asks ministers to spread awareness among people about vaccination and the importance of following #COVID19 protocols: Sources.  - PTI,pro,,3,irrelevant,63.566,user_19,,,,,,,,,,,,
2572,1.3946089519714304e+18,A lady told me last night that university students who went for the vaccine had to have micro chips removed from under their skin 🤭😂,anti,,2,pro,48.815,user_19,,,,,,,,,,,,
2573,1.43755965402914e+18,The difference between vaccine and abortion laws is simple. Abortions are my choice because it ONLY affects ME. Refusing the vaccine affects the ENTIRE COMMUNITY! Figure it out!,pro,,3,anti,39.319,user_19,,,,,,,,,,,,
2574,1.450134495034753e+18,"Classic misdirection.   The micro chips were never in the vaccine, they're in the monoclonal antibodies....   #MondayMotivation #vegan #CovidVaxExposed #Trump2024 #DoesMyBumLookBigInThis",pro,,5,NotAva,21.612,user_19,,,,,,,,,,,,
2575,1.4585683219898163e+18,"Here’s my @AaronRodgers12 thought of the day: the guy won’t even get a haircut, who thought he’d get a vaccine?",pro,,3,irrelevant,48.757,user_19,,,,,,,,,,,,
2576,1.4693348333735854e+18,"Vaccine Passports do absolutely nothing against the virus , absolutely nothing",anti,,2,irrelevant,478.864,user_19,,,,,,,,,,,,
2577,1.4145555342425006e+18,"IoT: The Driving Force For Cold Chain Vaccine Distribution | Logistics | Supply Chain Digital <a href=""https://t.co/ZQJAb23k5W  ""  target=""_blank"">https://t.co/ZQJAb23k5W </a> ",irrelevant,,4,NotAva,20.256,user_19,,,,,,,,,,,,
2578,1.4190223105022484e+18,"Some more numbers on catching covid after vaccination. Low low low. Get the jab. <a href=""https://t.co/T9ZwmhRvq4  ""  target=""_blank"">https://t.co/T9ZwmhRvq4 </a>https://t.co/kknWAlPjZG  ",pro,,5,NotAva,52.403,user_19,,,,,,,,,,,,
2579,1.4088771429901107e+18,"Has antibodies. Does not have antibodies.  That is the ethical way forward for determining if post pandemic measures apply to an individual or not. Determination based on participation in an emergency approved vaccination program, or not, is not an ethical (or scientific) path.",anti,,4,NotAva,157.152,user_19,,,,,,,,,,,,
2580,1.3835644466188984e+18,Getting vaccine is like 1984... don't think.. we think....,pro,,1,NotAva,96.901,user_19,,,,,,,,,,,,
2581,1.426240109452669e+18,At this point people who avoid the vaccine for fear of micro chips have an ego problem because who really cares about yall like that?,pro,,3,NotAva,34.986,user_19,,,,,,,,,,,,
2582,1.4525636745313935e+18,Just so I’m clear  Segregation by race = bad Segregation by sexual orientation = bad  Occupational segregation by sex = bad  Segregation by creed = bad  Segregation of those w/ diseases = bad  However;  Segregation by vaccination status = good  Got it. #VaccinationIsNotCompulsary,anti,,1,pro,63.025,user_19,,,,,,,,,,,,
2583,1.4744943567154094e+18,Nope.  People believe they compared the unknown risk of the vaccination to the unknown long term risk of COVID and made a rational decision. That is cognitive dissonance.,irrelevant,,2,NotAva,134.306,user_19,,,,,,,,,,,,
2584,1.390340406920065e+18,"People like you have taken away my personal freedom to be an adult with personal responsibility.  Me not wearing a mask or not taking a vaccine isn't putting you at risk. <a href=""https://t.co/qb3k42f26p  ""  target=""_blank"">https://t.co/qb3k42f26p </a> @DavidMilley22 Again, personal freedom is a corner stone of our democracy. What is needed is personal responsibility for yourself and your community.",hesitant,,4,NotAva,53.196,user_19,,,,,,,,,,,,
2585,1.380071386559869e+18,GovNow With PChavan The current vaccination strategy has been drawn up after extensive deliberation.,pro,,4,NotAva,165.996,user_19,,,,,,,,,,,,
2586,1.385946153896796e+18,really trying not to feel bad after my second shot so vaccine spectics don’t feel valid but besties i feel like shit lol,pro,,3,NotAva,21.945,user_19,,,,,,,,,,,,
2587,1.3729636085906473e+18,"Vaccine eligibility is down to 69 and older, and 49 and older in First Nations",pro,,3,NotAva,191.993,user_19,,,,,,,,,,,,
2588,1.3748092608366264e+18,Did anyone feel terrible after their first vaccine? I feel like I’m dying 😩,pro,,3,hesitant,13.069,user_19,,,,,,,,,,,,
2589,1.395097381876605e+18,The needles are so small and the medics are so skilled that you will hardly feel it.  Thanks in advance for helping yourself and others in your community to not get sick.  I hate needles but tomorrow I will get my vaccine. Is it bad ? I really hate needles.,pro,,5,NotAva,16.406,user_19,,,,,,,,,,,,
2590,1.4319464626702295e+18,"Why is @abc27 pushing Regeneron instead of pushing the Vaccine?   Hey assholes, There is a prevention!",pro,,5,NotAva,84.193,user_19,,,,,,,,,,,,
2591,1.486323819518247e+18,"How #distrust of science and distrust of the state are forging unexpected anti-vaccine-mandate alliances in Germany.  <a href=""https://t.co/qlbFQ8opZY  ""  target=""_blank"">https://t.co/qlbFQ8opZY </a> ",irrelevant,,3,pro,20.715,user_19,,,,,,,,,,,,
2592,1.4522579260815688e+18,On supply chain issues: Why is there a shortage of everything? EXCEPT VACCINES?🤔   #On #supply #chain #issues: #Why #is #there #a #shortage #of #everything? #EXCEPT #VACCINES,irrelevant,,2,anti,10.031,user_19,,,,,,,,,,,,
2593,1.3795153282926633e+18,Is Covid fake? Obviously not. Is it a serious virus? Obviously yes. Do we need the vaccine? 🙄 Yes!!! Are we “following the science”? Don’t make me laugh. Did we flip 30 years of research last year? Obviously yes. Are some people getting *very* rich off this? Obviously yes.,pro,,3,NotAva,33.381,user_19,,,,,,,,,,,,
2594,1.4446879279890022e+18,"Great thread on #Pfizer and its “ethical standards” !!  In September 2020, Pfizer’s CEO, Albert Bourla, assured the public that ‘we will develop our vaccine using the highest ethical standards’. So let’s take a look at the recent history of Pfizer’s ‘ethical standards’ by which their COVID-19 ‘vaccine’ has been developed. <a href=""https://t.co/Y5K5wBoijQ  ""  target=""_blank"">https://t.co/Y5K5wBoijQ </a>",anti,,3,NotAva,22.476,user_19,,,,,,,,,,,,
2595,1.4142641473788475e+18,"Coming soon, fourth vaccine double booster follow up to the double mutant epsilon variant.",irrelevant,,1,anti,12.812,user_19,,,,,,,,,,,,
2596,1.4653457377017037e+18,"VACCINE CLINIC UPDATE: VACCINE CLINIC UPDATE:  The COVID-19 vaccine clinic that was scheduled for today at Scalzi Park will be moved to the Community Health Centers (22 Fifth Street). <a href=""https://t.co/LB8M6Gmm2w  ""  target=""_blank"">https://t.co/LB8M6Gmm2w </a> ",pro,,5,NotAva,112.759,user_19,,,,,,,,,,,,
2597,1.3697616412277637e+18,"Cleveland Clinic Offers Vaccine Clinic At Fairfax Community Health Center <a href=""https://t.co/AzMMzNL0ZP  ""  target=""_blank"">https://t.co/AzMMzNL0ZP </a> ",pro,,5,NotAva,71.315,user_19,,,,,,,,,,,,
2598,1.448021192401637e+18,"The vaccine is a helluva drug.  Cocaine is a helluva drug <a href=""https://t.co/fEsdevboFA  ""  target=""_blank"">https://t.co/fEsdevboFA </a> ",anti,,1,irrelevant,16.95,user_19,,,,,,,,,,,,
2599,1.4806526298019387e+18,"🌍 The pandemic is global.  🦠 There is no ""EU pandemic"".   🦠 There is no ""UK pandemic"".   🦠 There is no ""American pandemic"".   🔑  There is only a GLOBAL pandemic, and it needs a GLOBAL solution, which includes GLOBAL access to - and wider GLOBAL production of - vaccines.   #PeoplesVaccine <a href=""https://t.co/zVNZbnZMJw  ""  target=""_blank"">https://t.co/zVNZbnZMJw </a>",pro,,5,NotAva,12.206,user_19,,,,,,,,,,,,
2600,1.4537078992226017e+18,"Great travel tip from @ByHeatherGD on @morninglive this morning. With so many important travel and covid related documents (vaccine passports, test results) stored on our phones, make sure you travel with a battery pack for that phone! #Travel",pro,,5,NotAva,13.295,user_19,,,,,,,,,,,,
2601,1.4812298507029135e+18,"At our third #LearningExchangeForum, we discuss vaccine cold chain management, innovations in vaccine supply chain management, and last mile delivery of vaccines. The three cities will also share the challenges and best practices in vaccine procurement and supply chain.  #CoVLEx",pro,,3,irrelevant,19.246,user_19,,,,,,,,,,,,
2602,1.4787469016924324e+18,Why do you wanna know my vaccine status if I’m remote?,irrelevant,,5,NotAva,9.451,user_19,,,,,,,,,,,,
2603,1.4534264255628695e+18,"I can't tell how much of this is healthy distrust of Big Pharma, but this to me is throwing the baby out with the bath water; opposition to vaccine mandates becomes encouraging distrust of vaccines in general.",pro,,3,irrelevant,131.856,user_19,,,,,,,,,,,,
2604,1.3717996712665006e+18,I don't understand the problem with the AstraZeneca Corona vaccine.  Can't Bill Gates just send a software update for the 5G chips? Isn't that what mobile networks are there for?,irrelevant,,5,NotAva,14.908,user_19,,,,,,,,,,,,
2605,1.385359322557911e+18,"I know it's not groundbreaking for me to reiterate that western governments are uniquely awful, but western governments are uniquely awful. <a href=""https://t.co/3ALgLhS9Qx  ""  target=""_blank"">https://t.co/3ALgLhS9Qx </a>",irrelevant,,5,NotAva,51.581,user_19,,,,,,,,,,,,
2606,1.4683106936990188e+18,"4 vaccine type shots in one year really doesn't seem very healthy..  - vaccine shot #1 - vaccine shot #2 - vaccine booster shot  - flu shot   Yet, they push and push and push and push and push and push and push these on everyone...!",hesitant,,3,anti,17.982,user_19,,,,,,,,,,,,
2607,1.4461659315294126e+18,Dying of COVID is a tragedy.  Dying of the vaccine is murder.,anti,,4,NotAva,8.388,user_19,,,,,,,,,,,,
2608,1.4101674351231672e+18,My big sis is so deep in the rabbit hole of anti vaccine conspiracy theories. 😩 everday i got to debunk one of her theories,pro,,4,NotAva,11.077,user_19,,,,,,,,,,,,
2609,1.422935307532517e+18,Won’t be live with a workout today... arm very sore from vaccine Will be live tomorrow ✅✅,irrelevant,,4,NotAva,20.026,user_19,,,,,,,,,,,,
2610,1.443498347365552e+18,To all of you ignorant twats  Vaccines prevent illness Prevent Prevent Prevent  Prevent Not treat symptoms  So glad my real smallpox vaccine didnt just treat my lesions,pro,,5,NotAva,12.736,user_19,,,,,,,,,,,,
2611,1.4914500694341345e+18,Protestors demanding an end to supply chain weakening vaccine mandates celebrate the blocking of key trade routes to weaken supply chain.,irrelevant,so confused,1,anti,68.07,user_19,,,,,,,,,,,,
2612,1.3878535640772526e+18,"A: we've done extensive engagement beyond translation, this is supplementary to the provincial vaccine rollout",irrelevant,,5,NotAva,13.357,user_19,,,,,,,,,,,,
2613,1.384167128253698e+18,"#Sanitising,  #washing, #wearing and getting #vaccine on the turn are the four keys of protection from #Covid19.  #staysafe  #JaiHind #JaiBharat <a href=""https://t.co/Wrg1Ll7Kbw  ""  target=""_blank"">https://t.co/Wrg1Ll7Kbw </a>",pro,,5,NotAva,134.896,user_19,,,,,,,,,,,,
2614,1.4284092431416443e+18,"This @insauga story highlights our belief that the Ontario gov't's #COVID19Vaccine policies are too lenient, &amp; mentions our call for #MandatoryVaccination for all HCWs, teachers &amp; educators in all settings &amp; sectors.   Read @PunIntended92's story: <a href=""https://t.co/hdTovi8V1Q  ""  target=""_blank"">https://t.co/hdTovi8V1Q </a>",pro,,5,NotAva,20.763,user_19,,,,,,,,,,,,
2615,1.4262430482756444e+18,"No wonder CDC recommends tight-fitting masks: “SARS-CoV-2 is evolving toward more efficient airborne transmission. Loose-fitting masks provide only modest control. Therefore, until vaccination rates are very high, tight-fitting masks will be necessary” <a href=""https://t.co/1e9MkOiMdH  ""  target=""_blank"">https://t.co/1e9MkOiMdH </a>https://t.co/rn6TUrs2S9",pro,,5,NotAva,42.503,user_19,,,,,,,,,,,,
2616,1.3682310147079045e+18,"#Could “challenge trials” #speed #coronavirus #vaccine development? – <a href=""https://t.co/5qJpSu7Yak  ""  target=""_blank"">https://t.co/5qJpSu7Yak </a>#challenge #development #trials #videos  ",pro,,4,NotAva,17.995,user_19,,,,,,,,,,,,
2617,1.405310741058556e+18,"Good News, Bad News on #Alzheimer's #Vaccine.  MedicineNet Health News <a href=""https://t.co/tuVWwjAsl1  ""  target=""_blank"">https://t.co/tuVWwjAsl1 </a>https://t.co/SaWMhuDSkJ",irrelevant,,5,NotAva,23.822,user_19,,,,,,,,,,,,
2618,1.3900408704522854e+18,Break The Chain- For COVID  Grow The Chain- For COVID Vaccination   Choice is Ours. #StayHomeStaySafe  #VaccineForAll  #VaccinesWork @parija_d @dr_santoshsahoo @manas_muduli @being_eyedolls @Rakeshkumarray8 @Drakshays @_AnsumanRath @drdeepak81 @pavaneesh5 @abhigopalka,pro,,5,NotAva,12.86,user_19,,,,,,,,,,,,
2619,1.3965596780044e+18,"Only one thing is stronger than fear is hope.  The fearmongering from all sides is becoming unbearable. Fear from COVID, fear from the vaccine, fear from governments, fear for freedoms. It's just madness fueled by fear. I want out.",irrelevant,,5,NotAva,67.138,user_19,,,,,,,,,,,,
2620,1.4384193462048072e+18,"In the Pfizer 'product monograph' including patient information:  'Carcinogenic potential not assessed'.  'Genotixic potential not assessed'.  How the hell do they get away with this? <a href=""https://t.co/bVCFqEwxZW  ""  target=""_blank"">https://t.co/bVCFqEwxZW </a> ",anti,,5,NotAva,23.314,user_19,,,,,,,,,,,,
2621,1.4107434074424238e+18,Got on the waiting list for the vaccine! Now it is a waiting game 😶,pro,,4,NotAva,8.686,user_19,,,,,,,,,,,,
2622,1.4295677065675653e+18,"""but i don't know what's in the vaccine"" well we know what's in horse medicine..... FOR HORSES  ",pro,,4,NotAva,11.44,user_19,,,,,,,,,,,,
2623,1.3893623746254395e+18,Are there any studies on people who had The Vid; their reinfection rate with or without the vaccine? #CDC I’d look at EU studies as well.,hesitant,,3,irrelevant,11.264,user_19,,,,,,,,,,,,
2624,1.3828385406151188e+18,"All the Karen’s and Chad’s be 🎶”more, more, more”🎶 And the rebels yell 🎶”give them more, more, more”🎶 🤣😂🤣 <a href=""https://t.co/XPOB2B4voI  ""  target=""_blank"">https://t.co/XPOB2B4voI </a>",anti,,2,irrelevant,19.074,user_19,,,,,,,,,,,,
